candidate_name,normalized_name,status,score,label,risk_category,book_class,confidence,topic,audience,problem,domain,template
Haushaltsbudget planen Planer für Einsteiger,haushaltsbudget planen planer fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Haushaltsbudget planen,,,finanzen_organisation,domain_aware:{topic} Planer für {audience}
Fuehrung Team Checkliste Planer für Einsteiger,fuehrung team checkliste planer fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Fuehrung Team Checkliste,,,fuehrung_team,domain_aware:{topic} Planer für {audience}
Kfz Mobilitaet Checkliste Arbeitsbuch für Einsteiger,kfz mobilitaet checkliste arbeitsbuch fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Checkliste,,,kfz_mobilitaet,domain_aware:{topic} Arbeitsbuch für {audience}
Barrierefreiheit Inklusion Planer Praxisratgeber für Anfänger,barrierefreiheit inklusion planer praxisratgeber fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Praxisratgeber für {audience}
Barrierefreiheit Inklusion Planer Arbeitsbuch für Anfänger,barrierefreiheit inklusion planer arbeitsbuch fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Arbeitsbuch für {audience}
Barrierefreiheit Inklusion Planer Checkliste für Anfänger,barrierefreiheit inklusion planer checkliste fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Checkliste für {audience}
Barrierefreiheit Inklusion Planer Planer für Anfänger,barrierefreiheit inklusion planer planer fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Planer für {audience}
Energie Sparen Checkliste Arbeitsbuch für Erwachsene,energie sparen checkliste arbeitsbuch fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Energie Sparen Checkliste,,,energie_sparen,domain_aware:{topic} Arbeitsbuch für {audience}
Kfz Mobilitaet Checkliste Praxisratgeber für Einsteiger,kfz mobilitaet checkliste praxisratgeber fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Checkliste,,,kfz_mobilitaet,domain_aware:{topic} Praxisratgeber für {audience}
Barrierefreiheit Inklusion Planer Praxisratgeber für Einsteiger,barrierefreiheit inklusion planer praxisratgeber fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Praxisratgeber für {audience}
Barrierefreiheit Inklusion Planer Arbeitsbuch für Einsteiger,barrierefreiheit inklusion planer arbeitsbuch fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Arbeitsbuch für {audience}
Barrierefreiheit Inklusion Planer Checkliste für Einsteiger,barrierefreiheit inklusion planer checkliste fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Checkliste für {audience}
Barrierefreiheit Inklusion Planer Planer für Einsteiger,barrierefreiheit inklusion planer planer fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Planer für {audience}
Kfz Mobilitaet Checkliste Planer für Anfänger,kfz mobilitaet checkliste planer fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Checkliste,,,kfz_mobilitaet,domain_aware:{topic} Planer für {audience}
Barrierefreiheit Inklusion Planer Praxisratgeber für Erwachsene,barrierefreiheit inklusion planer praxisratgeber fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Praxisratgeber für {audience}
Barrierefreiheit Inklusion Planer Arbeitsbuch für Erwachsene,barrierefreiheit inklusion planer arbeitsbuch fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Arbeitsbuch für {audience}
Barrierefreiheit Inklusion Planer Checkliste für Erwachsene,barrierefreiheit inklusion planer checkliste fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Checkliste für {audience}
Barrierefreiheit Inklusion Planer Planer für Erwachsene,barrierefreiheit inklusion planer planer fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Planer,,,barrierefreiheit_inklusion,domain_aware:{topic} Planer für {audience}
Kfz Mobilitaet Checkliste Checkliste für Anfänger,kfz mobilitaet checkliste checkliste fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Checkliste,,,kfz_mobilitaet,domain_aware:{topic} Checkliste für {audience}
Barrierefreiheit Inklusion Checkliste Praxisratgeber für Anfänger,barrierefreiheit inklusion checkliste praxisratgeber fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Checkliste,,,barrierefreiheit_inklusion,domain_aware:{topic} Praxisratgeber für {audience}
Barrierefreiheit Inklusion Checkliste Arbeitsbuch für Anfänger,barrierefreiheit inklusion checkliste arbeitsbuch fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Checkliste,,,barrierefreiheit_inklusion,domain_aware:{topic} Arbeitsbuch für {audience}
Barrierefreiheit Inklusion Checkliste Checkliste für Anfänger,barrierefreiheit inklusion checkliste checkliste fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Checkliste,,,barrierefreiheit_inklusion,domain_aware:{topic} Checkliste für {audience}
Barrierefreiheit Inklusion Checkliste Planer für Anfänger,barrierefreiheit inklusion checkliste planer fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Checkliste,,,barrierefreiheit_inklusion,domain_aware:{topic} Planer für {audience}
Energie Sparen Checkliste Praxisratgeber für Erwachsene,energie sparen checkliste praxisratgeber fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Energie Sparen Checkliste,,,energie_sparen,domain_aware:{topic} Praxisratgeber für {audience}
Kfz Mobilitaet Checkliste Arbeitsbuch für Anfänger,kfz mobilitaet checkliste arbeitsbuch fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Checkliste,,,kfz_mobilitaet,domain_aware:{topic} Arbeitsbuch für {audience}
Barrierefreiheit Inklusion Checkliste Praxisratgeber für Einsteiger,barrierefreiheit inklusion checkliste praxisratgeber fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Checkliste,,,barrierefreiheit_inklusion,domain_aware:{topic} Praxisratgeber für {audience}
Barrierefreiheit Inklusion Checkliste Arbeitsbuch für Einsteiger,barrierefreiheit inklusion checkliste arbeitsbuch fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Checkliste,,,barrierefreiheit_inklusion,domain_aware:{topic} Arbeitsbuch für {audience}
Barrierefreiheit Inklusion Checkliste Checkliste für Einsteiger,barrierefreiheit inklusion checkliste checkliste fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Barrierefreiheit Inklusion Checkliste,,,barrierefreiheit_inklusion,domain_aware:{topic} Checkliste für {audience}
Kfz Mobilitaet Checkliste Praxisratgeber für Anfänger,kfz mobilitaet checkliste praxisratgeber fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Checkliste,,,kfz_mobilitaet,domain_aware:{topic} Praxisratgeber für {audience}
Kfz Mobilitaet Praxisbuch Planer für Erwachsene,kfz mobilitaet praxisbuch planer fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Planer für {audience}
Kfz Mobilitaet Praxisbuch Checkliste für Erwachsene,kfz mobilitaet praxisbuch checkliste fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Checkliste für {audience}
Kfz Mobilitaet Praxisbuch Arbeitsbuch für Erwachsene,kfz mobilitaet praxisbuch arbeitsbuch fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Arbeitsbuch für {audience}
Kfz Mobilitaet Praxisbuch Praxisratgeber für Erwachsene,kfz mobilitaet praxisbuch praxisratgeber fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Praxisratgeber für {audience}
Kfz Mobilitaet Praxisbuch Planer für Einsteiger,kfz mobilitaet praxisbuch planer fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Planer für {audience}
Kfz Mobilitaet Praxisbuch Checkliste für Einsteiger,kfz mobilitaet praxisbuch checkliste fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Checkliste für {audience}
Kfz Mobilitaet Praxisbuch Arbeitsbuch für Einsteiger,kfz mobilitaet praxisbuch arbeitsbuch fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Arbeitsbuch für {audience}
Kfz Mobilitaet Praxisbuch Praxisratgeber für Einsteiger,kfz mobilitaet praxisbuch praxisratgeber fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Praxisratgeber für {audience}
Kfz Mobilitaet Praxisbuch Planer für Anfänger,kfz mobilitaet praxisbuch planer fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Planer für {audience}
Kfz Mobilitaet Praxisbuch Checkliste für Anfänger,kfz mobilitaet praxisbuch checkliste fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Checkliste für {audience}
Kfz Mobilitaet Praxisbuch Arbeitsbuch für Anfänger,kfz mobilitaet praxisbuch arbeitsbuch fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Arbeitsbuch für {audience}
Kfz Mobilitaet Praxisbuch Praxisratgeber für Anfänger,kfz mobilitaet praxisbuch praxisratgeber fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Kfz Mobilitaet Praxisbuch,,,kfz_mobilitaet,domain_aware:{topic} Praxisratgeber für {audience}
Pferde Reiten Ratgeber Checkliste für Anfänger,pferde reiten ratgeber checkliste fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Pferde Reiten Ratgeber,,,pferde_reiten,domain_aware:{topic} Checkliste für {audience}
Katzen Gesundheitstagebuch Zusatzvariante 112131 für Tierhalter für Eltern,katzen gesundheitstagebuch zusatzvariante 112131 fuer tierhalter fuer eltern,needs_manual_review,34,HIGH_RISK_OPPORTUNITY,high,sachbuch,78,Katzen Gesundheitstagebuch Zusatzvariante 112131 für Tierhalter,,,,Thema für Eltern
Katzen Gesundheitstagebuch Zusatzvariante 112131 für Tierhalter für Schüler,katzen gesundheitstagebuch zusatzvariante 112131 fuer tierhalter fuer schueler,needs_manual_review,34,HIGH_RISK_OPPORTUNITY,high,sachbuch,76,Katzen Gesundheitstagebuch Zusatzvariante 112131 für Tierhalter,,,,Thema für Schüler
Katzen Gesundheitstagebuch Zusatzvariante 112143 für Tierhalter Schritt-für-Schritt,katzen gesundheitstagebuch zusatzvariante 112143 fuer tierhalter schrittfuerschritt,needs_manual_review,34,HIGH_RISK_OPPORTUNITY,high,sachbuch,80,Katzen Gesundheitstagebuch Zusatzvariante 112143 für Tierhalter,,,,Thema Schritt-für-Schritt
Katzen Gesundheitstagebuch Zusatzvariante 112143 für Tierhalter für Selbstständige,katzen gesundheitstagebuch zusatzvariante 112143 fuer tierhalter fuer selbststaendige,needs_manual_review,34,HIGH_RISK_OPPORTUNITY,high,sachbuch,80,Katzen Gesundheitstagebuch Zusatzvariante 112143 für Tierhalter,,,,Thema für Selbstständige
Katzen Gesundheitstagebuch Zusatzvariante 112143 für Tierhalter für Eltern,katzen gesundheitstagebuch zusatzvariante 112143 fuer tierhalter fuer eltern,needs_manual_review,34,HIGH_RISK_OPPORTUNITY,high,sachbuch,78,Katzen Gesundheitstagebuch Zusatzvariante 112143 für Tierhalter,,,,Thema für Eltern
Katzen Gesundheitstagebuch Zusatzvariante 112143 für Tierhalter für Schüler,katzen gesundheitstagebuch zusatzvariante 112143 fuer tierhalter fuer schueler,needs_manual_review,34,HIGH_RISK_OPPORTUNITY,high,sachbuch,76,Katzen Gesundheitstagebuch Zusatzvariante 112143 für Tierhalter,,,,Thema für Schüler
Deutsch Lernen Tagebuch Planer für Einsteiger,deutsch lernen tagebuch planer fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Deutsch Lernen Tagebuch,,,deutsch_lernen,domain_aware:{topic} Planer für {audience}
Nachhaltigkeit Arbeitsbuch strukturierter Leitfaden für Anfänger,nachhaltigkeit arbeitsbuch strukturierter leitfaden fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Nachhaltigkeit Arbeitsbuch strukturierter Leitfaden,,,nachhaltigkeit,domain_aware:{topic} für {audience}
Nachhaltigkeit Planer strukturierter Leitfaden für Erwachsene,nachhaltigkeit planer strukturierter leitfaden fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Nachhaltigkeit Planer strukturierter Leitfaden,,,nachhaltigkeit,domain_aware:{topic} für {audience}
Programmieren Lernen Tagebuch Planer für Erwachsene,programmieren lernen tagebuch planer fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Programmieren Lernen Tagebuch,,,programmieren_lernen,domain_aware:{topic} Planer für {audience}
Journaling Reflexion Checkliste Planer für Erwachsene,journaling reflexion checkliste planer fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Planer für {audience}
Journaling Reflexion Checkliste Checkliste für Erwachsene,journaling reflexion checkliste checkliste fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Checkliste für {audience}
Journaling Reflexion Checkliste Arbeitsbuch für Erwachsene,journaling reflexion checkliste arbeitsbuch fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Arbeitsbuch für {audience}
Journaling Reflexion Checkliste Praxisratgeber für Erwachsene,journaling reflexion checkliste praxisratgeber fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Praxisratgeber für {audience}
Journaling Reflexion Checkliste Planer für Einsteiger,journaling reflexion checkliste planer fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Planer für {audience}
Journaling Reflexion Checkliste Checkliste für Einsteiger,journaling reflexion checkliste checkliste fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Checkliste für {audience}
Journaling Reflexion Checkliste Arbeitsbuch für Einsteiger,journaling reflexion checkliste arbeitsbuch fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Arbeitsbuch für {audience}
Journaling Reflexion Checkliste Praxisratgeber für Einsteiger,journaling reflexion checkliste praxisratgeber fuer einsteiger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Praxisratgeber für {audience}
Journaling Reflexion Checkliste Planer für Anfänger,journaling reflexion checkliste planer fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Planer für {audience}
Journaling Reflexion Checkliste Checkliste für Anfänger,journaling reflexion checkliste checkliste fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Checkliste für {audience}
Journaling Reflexion Checkliste Arbeitsbuch für Anfänger,journaling reflexion checkliste arbeitsbuch fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Arbeitsbuch für {audience}
Journaling Reflexion Checkliste Praxisratgeber für Anfänger,journaling reflexion checkliste praxisratgeber fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Checkliste,,,journaling_reflexion,domain_aware:{topic} Praxisratgeber für {audience}
Pferde Reiten Ratgeber Planer für Anfänger,pferde reiten ratgeber planer fuer anfaenger,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Pferde Reiten Ratgeber,,,pferde_reiten,domain_aware:{topic} Planer für {audience}
Journaling Reflexion Praxisbuch Planer für Erwachsene,journaling reflexion praxisbuch planer fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Praxisbuch,,,journaling_reflexion,domain_aware:{topic} Planer für {audience}
Journaling Reflexion Praxisbuch Checkliste für Erwachsene,journaling reflexion praxisbuch checkliste fuer erwachsene,needs_manual_review,34,REVIEW_REQUIRED,low,sachbuch,55,Journaling Reflexion Praxisbuch,,,journaling_reflexion,domain_aware:{topic} Checkliste für {audience}
